timestamp,src_ip,dst_ip,protocol,length
2025-07-11 13:47:35.837475,142.250.77.34,192.168.1.101,TCP,58
2025-07-11 13:47:35.837475,192.168.1.101,142.250.70.67,UDP,77
2025-07-11 13:47:35.838473,142.250.77.34,192.168.1.101,TCP,54
2025-07-11 13:47:35.838473,142.250.70.67,192.168.1.101,UDP,66
2025-07-11 13:47:35.839476,142.250.77.34,192.168.1.101,TCP,1470
2025-07-11 13:47:35.839476,192.168.1.101,142.250.70.42,UDP,71
2025-07-11 13:47:35.840476,142.250.77.34,192.168.1.101,TCP,1470
2025-07-11 13:47:35.840476,142.250.70.42,192.168.1.101,UDP,71
2025-07-11 13:47:35.841474,142.250.77.34,192.168.1.101,TCP,1470
2025-07-11 13:47:35.841474,192.168.1.101,64.233.170.108,TCP,66
2025-07-11 13:47:35.842474,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.842474,64.233.170.108,192.168.1.101,TCP,66
2025-07-11 13:47:35.843473,142.250.77.34,192.168.1.101,TCP,1422
2025-07-11 13:47:35.843473,192.168.1.101,64.233.170.108,TCP,54
2025-07-11 13:47:35.844473,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.844473,192.168.1.101,142.250.70.42,UDP,71
2025-07-11 13:47:35.845473,192.168.1.101,142.250.77.34,TCP,128
2025-07-11 13:47:35.845473,142.250.70.42,192.168.1.101,UDP,71
2025-07-11 13:47:35.846481,142.250.77.34,192.168.1.101,TCP,1466
2025-07-11 13:47:35.846481,192.168.1.101,64.233.170.108,TCP,66
2025-07-11 13:47:35.847474,64.233.170.108,192.168.1.101,TCP,66

2025-07-11 13:47:35.848474,142.250.77.34,192.168.1.101,TCP,1466
2025-07-11 13:47:35.848474,192.168.1.101,64.233.170.108,TCP,54
2025-07-11 13:47:35.849476,142.250.77.34,192.168.1.101,TCP,1419
2025-07-11 13:47:35.849476,64.233.170.108,192.168.1.101,TCP,130
2025-07-11 13:47:35.850476,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.850476,192.168.1.101,64.233.170.108,TCP,76
2025-07-11 13:47:35.851473,192.168.1.101,142.250.77.34,TCP,128
2025-07-11 13:47:35.851473,64.233.170.108,192.168.1.101,TCP,54
2025-07-11 13:47:35.852477,192.168.1.101,142.250.77.34,TCP,146
2025-07-11 13:47:35.852477,64.233.170.108,192.168.1.101,TCP,130
2025-07-11 13:47:35.853475,192.168.1.101,142.250.77.34,TCP,940
2025-07-11 13:47:35.853475,192.168.1.101,64.233.170.108,TCP,76
2025-07-11 13:47:35.854474,142.250.77.34,192.168.1.101,TCP,1024
2025-07-11 13:47:35.855473,192.168.1.101,192.168.1.1,UDP,76
2025-07-11 13:47:35.855473,142.250.77.34,192.168.1.101,TCP,1020
2025-07-11 13:47:35.855473,142.250.77.34,192.168.1.101,TCP,85
2025-07-11 13:47:35.856481,192.168.1.101,192.168.1.1,UDP,76
2025-07-11 13:47:35.856481,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.857481,192.168.1.101,142.250.77.34,TCP,85
2025-07-11 13:47:35.858483,192.168.1.1,192.168.1.101,UDP,121
2025-07-11 13:47:35.858483,142.250.77.34,192.168.1.101,TCP,54
2025-07-11 13:47:35.859482,192.168.1.101,192.168.1.1,UDP,74
2025-07-11 13:47:35.860481,192.168.1.101,192.168.1.1,UDP,74
2025-07-11 13:47:35.861481,192.168.1.1,192.168.1.101,UDP,192
2025-07-11 13:47:35.862483,142.250.77.34,192.168.1.101,TCP,54
2025-07-11 13:47:35.862483,192.168.1.101,57.144.170.1,UDP,1292
2025-07-11 13:47:35.862483,40.119.213.159,192.168.1.101,TCP,66
2025-07-11 13:47:35.863481,192.168.1.101,57.144.170.1,UDP,1292
2025-07-11 13:47:35.864479,192.168.1.1,192.168.1.101,UDP,90
2025-07-11 13:47:35.864479,57.144.170.1,192.168.1.101,UDP,1274
2025-07-11 13:47:35.865481,192.168.1.1,192.168.1.101,UDP,99
4
2025-07-11 13:47:35.866483,57.144.170.1,192.168.1.101,UDP,1274
2025-07-11 13:47:35.866483,64.233.170.108,192.168.1.101,TCP,54
2025-07-11 13:47:35.867482,192.168.1.101,40.119.213.159,TCP,54
2025-07-11 13:47:35.868480,192.168.1.101,40.119.213.159,TCP,2117
2025-07-11 13:47:35.869480,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.869480,192.168.1.101,57.144.170.1,UDP,1292
2025-07-11 13:47:35.869480,192.168.1.101,57.144.170.1,UDP,84
2025-07-11 13:47:35.869480,192.168.1.101,192.168.1.1,UDP,84
2025-07-11 13:47:35.870988,192.168.1.101,57.144.170.1,UDP,85
2025-07-11 13:47:35.870988,192.168.1.101,192.168.1.1,UDP,84
2025-07-11 13:47:35.871995,192.168.1.101,57.144.170.1,UDP,115
2025-07-11 13:47:35.871995,192.168.1.101,192.168.1.1,UDP,84
2025-07-11 13:47:35.872997,192.168.1.101,57.144.170.1,UDP,116
2025-07-11 13:47:35.872997,192.168.1.101,142.251.42.68,UDP,1292
2025-07-11 13:47:35.873998,192.168.1.101,57.144.170.1,TCP,66
2025-07-11 13:47:35.874997,192.168.1.101,142.251.42.68,UDP,1292
2025-07-11 13:47:35.874997,192.168.1.101,57.144.170.1,UDP,923
2025-07-11 13:47:35.875995,192.168.1.1,192.168.1.101,UDP,100
2025-07-11 13:47:35.875995,192.168.1.101,57.144.170.1,UDP,297
2025-07-11 13:47:35.877998,57.144.170.1,192.168.1.101,UDP,81
2025-07-11 13:47:35.877998,192.168.1.1,192.168.1.101,UDP,141
2025-07-11 13:47:35.878998,57.144.170.1,192.168.1.101,UDP,154
2025-07-11 13:47:35.879998,192.168.1.1,192.168.1.101,UDP,100
2025-07-11 13:47:35.879998,57.144.170.1,192.168.1.101,TCP,66
2025-07-11 13:47:35.879998,192.168.1.101,142.250.76.168,TCP,66
2025-07-11 13:47:35.880999,192.168.1.101,57.144.170.1,TCP,54
2025-07-11 13:47:35.880999,192.168.1.101,192.168.1.1,UDP,87
2025-07-11 13:47:35.881996,57.144.170.1,192.168.1.101,UDP,314
2025-07-11 13:47:35.881996,192.168.1.101,192.168.1.1,UDP,87
2025-07-11 13:47:35.882995,57.144.170.1,192.168.1.101,UDP,90
2025-07-11 13:47:35.882995,192.168.1.101,3.233.158.25,TCP,329
2025-07-11 13:47:35.883996,57.144.170.1,192.168.1.101,UDP,90
2025-07-11 13:47:35.883996,192.168.1.101,57.144.170.1,TCP,1780

2025-07-11 13:47:35.884994,192.168.1.101,57.144.170.1,UDP,76
2025-07-11 13:47:35.886000,192.168.1.1,192.168.1.101,UDP,112
2025-07-11 13:47:35.886000,57.144.170.1,192.168.1.101,UDP,314
2025-07-11 13:47:35.886996,192.168.1.1,192.168.1.101,UDP,103
2025-07-11 13:47:35.887995,57.144.170.1,192.168.1.101,UDP,90
2025-07-11 13:47:35.887995,142.251.42.68,192.168.1.101,UDP,86
2025-07-11 13:47:35.889001,192.168.1.101,224.0.0.251,UDP,82
2025-07-11 13:47:35.889001,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.890001,192.168.1.101,57.144.170.1,UDP,80
2025-07-11 13:47:35.890001,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.891001,192.168.1.101,57.144.170.1,TCP,1446
2025-07-11 13:47:35.891001,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.891999,57.144.170.1,192.168.1.101,TCP,54
2025-07-11 13:47:35.891999,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.893001,57.144.170.1,192.168.1.101,TCP,54
2025-07-11 13:47:35.893999,57.144.170.1,192.168.1.101,TCP,66
2025-07-11 13:47:35.893999,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.894996,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.896001,57.144.170.1,192.168.1.101,TCP,1446
2025-07-11 13:47:35.896996,192.168.1.101,142.251.42.68,UDP,1292
2025-07-11 13:47:35.896996,192.168.1.101,57.144.170.1,TCP,54
2025-07-11 13:47:35.897996,192.168.1.101,142.251.42.68,UDP,81
2025-07-11 13:47:35.897996,57.144.170.1,192.168.1.101,TCP,1446
2025-07-11 13:47:35.897996,192.168.1.101,142.250.183.66,UDP,1292
2025-07-11 13:47:35.898996,57.144.170.1,192.168.1.101,TCP,106
2025-07-11 13:47:35.898996,192.168.1.101,142.250.183.66,UDP,1292
2025-07-11 13:47:35.899996,192.168.1.101,57.144.170.1,TCP,54
2025-07-11 13:47:35.899996,192.168.1.101,142.251.42.68,UDP,82
2025-07-11 13:47:35.899996,192.168.1.101,57.144.170.1,TCP,118
2025-07-11 13:47:35.900995,142.250.77.34,192.168.1.101,TCP,565
2025-07-11 13:47:35.900995,57.144.170.1,192.168.1.101,TCP,225
2025-07-11 13:47:35.901997,142.250.77.34,192.168.1.101,TCP,101
2025-07-11 13:47:35.901997,57.144.170.1,192.168.1.101,TCP,128
2025-07-11 13:47:35.902995,142.250.76.168,192.168.1.101,TCP,66
2025-07-11 13:47:35.902995,192.168.1.101,57.144.170.1,TCP,54
2025-07-11 13:47:35.903995,142.250.77.34,192.168.1.101,TCP,85
2025-07-11 13:47:35.903995,192.168.1.101,142.250.70.42,UDP,71
2025-07-11 13:47:35.903995,142.250.77.34,192.168.1.101,TCP,93
2025-07-11 13:47:35.904995,192.168.1.101,192.168.1.1,UDP,78
2025-07-11 13:47:35.904995,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.905994,192.168.1.101,142.250.76.168,TCP,54
2025-07-11 13:47:35.906998,192.168.1.101,142.250.76.168,TCP,1788
2025-07-11 13:47:35.906998,192.168.1.1,192.168.1.101,UDP,138
2025-07-11 13:47:35.907998,192.168.1.101,142.250.77.34,TCP,93
2025-07-11 13:47:35.907998,192.168.1.1,192.168.1.101,UDP,94
2025-07-11 13:47:35.908998,192.168.1.101,142.251.42.68,UDP,79
2025-07-11 13:47:35.908998,192.168.1.101,57.144.170.1,UDP,72
2025-07-11 13:47:35.909994,142.251.42.68,192.168.1.101,UDP,912
2025-07-11 13:47:35.909994,57.144.170.1,192.168.1.101,UDP,90
2025-07-11 13:47:35.910998,142.250.183.66,192.168.1.101,UDP,82
2025-07-11 13:47:35.910998,192.168.1.101,192.168.1.1,UDP,78
2025-07-11 13:47:35.911998,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:35.911998,192.168.1.101,192.168.1.1,UDP,77
2025-07-11 13:47:35.912999,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:35.912999,192.168.1.101,142.250.77.34,TCP,66
2025-07-11 13:47:35.913995,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:35.913995,64.233.170.108,192.168.1.101,TCP,54
2025-07-11 13:47:35.914995,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:35.915999,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:35.915999,192.168.1.1,192.168.1.101,UDP,109
2025-07-11 13:47:35.916999,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:35.916999,192.168.1.1,192.168.1.101,UDP,94
2025-07-11 13:47:35.917999,192.168.1.101,142.250.183.66,UDP,1292
2025-07-11 13:47:35.917999,192.168.1.101,40.119.213.159,TCP,66
2025-07-11 13:47:35.918998,192.168.1.101,142.250.183.66,UDP,81
2025-07-11 13:47:35.918998,142.250.70.42,192.168.1.101,UDP,71
2025-07-11 13:47:35.920003,192.168.1.101,142.251.42.68,UDP,207
2025-07-11 13:47:35.920003,64.233.170.108,192.168.1.101,TCP,224
2025-07-11 13:47:35.920003,192.168.1.101,142.251.42.68,UDP,814
2025-07-11 13:47:35.920999,192.168.1.101,64.233.170.108,TCP,64
2025-07-11 13:47:35.920999,192.168.1.101,142.250.183.66,UDP,82
2025-07-11 13:47:35.921996,142.250.77.34,192.168.1.101,TCP,70
2025-07-11 13:47:35.921996,142.250.77.34,192.168.1.101,TCP,54
2025-07-11 13:47:35.922997,142.250.76.168,192.168.1.101,TCP,54
2025-07-11 13:47:35.923997,142.250.76.168,192.168.1.101,TCP,54
2025-07-11 13:47:35.923997,192.168.1.101,142.250.77.34,TCP,1814
2025-07-11 13:47:35.924998,142.250.77.34,192.168.1.101,TCP,66
2025-07-11 13:47:35.924998,142.250.76.168,192.168.1.101,TCP,1466
2025-07-11 13:47:35.925997,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.927001,142.250.76.168,192.168.1.101,TCP,1466
2025-07-11 13:47:35.927001,192.168.1.101,142.250.77.34,TCP,1846
2025-07-11 13:47:35.927997,142.250.76.168,192.168.1.101,TCP,1466
2025-07-11 13:47:35.927997,142.250.77.34,192.168.1.101,TCP,58
2025-07-11 13:47:35.928997,142.250.76.168,192.168.1.101,TCP,1466
2025-07-11 13:47:35.929995,142.250.77.34,192.168.1.101,TCP,58
2025-07-11 13:47:35.929995,142.250.77.34,192.168.1.101,TCP,54
2025-07-11 13:47:35.929995,142.250.76.168,192.168.1.101,TCP,383
2025-07-11 13:47:35.930998,192.168.1.101,142.250.76.168,TCP,54
2025-07-11 13:47:35.930998,142.250.77.34,192.168.1.101,TCP,1470
2025-07-11 13:47:35.931999,142.251.42.68,192.168.1.101,UDP,919
2025-07-11 13:47:35.932998,142.250.77.34,192.168.1.101,TCP,1470
2025-07-11 13:47:35.932998,192.168.1.101,142.250.76.168,TCP,128
2025-07-11 13:47:35.932998,142.250.77.34,192.168.1.101,TCP,1470
2025-07-11 13:47:35.933998,192.168.1.101,142.251.42.68,UDP,209
2025-07-11 13:47:35.933998,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.934995,192.168.1.101,142.250.76.168,TCP,146
2025-07-11 13:47:35.934995,142.250.77.34,192.168.1.101,TCP,1422
2025-07-11 13:47:35.935996,192.168.1.101,142.250.76.168,TCP,628
2025-07-11 13:47:35.935996,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.935996,192.168.1.101,142.250.183.66,UDP,79
2025-07-11 13:47:35.936996,192.168.1.101,142.250.77.34,TCP,128
2025-07-11 13:47:35.936996,142.250.183.66,192.168.1.101,UDP,179
2025-07-11 13:47:35.937996,142.250.77.34,192.168.1.101,TCP,1466
2025-07-11 13:47:35.937996,142.251.42.68,192.168.1.101,UDP,1047
2025-07-11 13:47:35.938996,142.250.77.34,192.168.1.101,TCP,1466
2025-07-11 13:47:35.938996,142.251.42.68,192.168.1.101,UDP,167
2025-07-11 13:47:35.938996,142.250.77.34,192.168.1.101,TCP,1466
2025-07-11 13:47:35.939995,142.251.42.68,192.168.1.101,UDP,73
2025-07-11 13:47:35.939995,142.250.77.34,192.168.1.101,TCP,1419
2025-07-11 13:47:35.941994,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.941994,40.119.213.159,192.168.1.101,TCP,54
2025-07-11 13:47:35.942998,40.119.213.159,192.168.1.101,TCP,54
2025-07-11 13:47:35.944001,40.119.213.159,192.168.1.101,TCP,1494
2025-07-11 13:47:35.944001,192.168.1.101,142.250.77.34,TCP,146
2025-07-11 13:47:35.945000,40.119.213.159,192.168.1.101,TCP,1494
2025-07-11 13:47:35.945000,192.168.1.101,142.250.77.34,TCP,940
2025-07-11 13:47:35.946000,40.119.213.159,192.168.1.101,TCP,1270
2025-07-11 13:47:35.946000,142.250.77.34,192.168.1.101,TCP,1024
2025-07-11 13:47:35.947001,40.119.213.159,192.168.1.101,TCP,1494
2025-07-11 13:47:35.947001,142.250.77.34,192.168.1.101,TCP,1020
2025-07-11 13:47:35.948001,40.119.213.159,192.168.1.101,TCP,1494
2025-07-11 13:47:35.948001,142.250.77.34,192.168.1.101,TCP,85
2025-07-11 13:47:35.948999,40.119.213.159,192.168.1.101,TCP,1270
2025-07-11 13:47:35.948999,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.948999,40.119.213.159,192.168.1.101,TCP,90
2025-07-11 13:47:35.949999,192.168.1.101,142.250.77.34,TCP,85
2025-07-11 13:47:35.949999,64.233.170.108,192.168.1.101,TCP,224
2025-07-11 13:47:35.951000,142.250.77.34,192.168.1.101,TCP,54
2025-07-11 13:47:35.951000,192.168.1.101,40.119.213.159,TCP,54
2025-07-11 13:47:35.952000,192.168.1.101,192.168.1.1,UDP,74
2025-07-11 13:47:35.952000,192.168.1.101,64.233.170.108,TCP,64
2025-07-11 13:47:35.953000,192.168.1.101,192.168.1.1,UDP,74
2025-07-11 13:47:35.953000,192.168.1.101,142.250.183.66,UDP,210
2025-07-11 13:47:35.953000,142.250.77.34,192.168.1.101,TCP,54
2025-07-11 13:47:35.954002,192.168.1.101,142.251.42.68,UDP,75
2025-07-11 13:47:35.954002,40.119.213.159,192.168.1.101,TCP,66
2025-07-11 13:47:35.955001,192.168.1.101,142.251.42.68,UDP,75
2025-07-11 13:47:35.956000,192.168.1.101,142.251.42.68,UDP,75
2025-07-11 13:47:35.957013,192.168.1.1,192.168.1.101,UDP,90
2025-07-11 13:47:35.958010,192.168.1.101,40.119.213.159,TCP,134
2025-07-11 13:47:35.959012,192.168.1.1,192.168.1.101,UDP,99
2025-07-11 13:47:35.960013,192.168.1.101,142.250.183.66,UDP,829
2025-07-11 13:47:35.960013,64.233.170.108,192.168.1.101,TCP,54
2025-07-11 13:47:35.961008,192.168.1.101,40.119.213.159,TCP,146
2025-07-11 13:47:35.961008,192.168.1.101,40.119.213.159,TCP,54
2025-07-11 13:47:35.962010,192.168.1.101,40.119.213.159,TCP,479
2025-07-11 13:47:35.963007,192.168.1.101,40.119.213.159,TCP,2117
2025-07-11 13:47:35.963007,192.168.1.101,40.119.213.159,TCP,2540
2025-07-11 13:47:35.964010,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:35.964010,192.168.1.101,192.168.1.1,UDP,85
2025-07-11 13:47:35.965010,192.168.1.101,192.168.1.1,UDP,84
2025-07-11 13:47:35.966009,192.168.1.101,192.168.1.1,UDP,85
2025-07-11 13:47:35.966009,192.168.1.101,192.168.1.1,UDP,84
2025-07-11 13:47:35.967010,142.251.42.68,192.168.1.101,UDP,71
2025-07-11 13:47:35.967010,192.168.1.101,192.168.1.1,UDP,84
2025-07-11 13:47:35.968008,142.250.76.168,192.168.1.101,TCP,1032
2025-07-11 13:47:35.968008,192.168.1.101,142.251.42.68,UDP,1292
2025-07-11 13:47:35.969008,142.250.76.168,192.168.1.101,TCP,85
2025-07-11 13:47:35.970014,192.168.1.101,142.251.42.68,UDP,1292
2025-07-11 13:47:35.970014,142.250.76.168,192.168.1.101,TCP,579
2025-07-11 13:47:35.971527,192.168.1.1,192.168.1.101,UDP,100
2025-07-11 13:47:35.971527,142.250.76.168,192.168.1.101,TCP,1466
2025-07-11 13:47:35.972539,142.250.76.168,192.168.1.101,TCP,179
2025-07-11 13:47:35.972539,192.168.1.1,192.168.1.101,UDP,141
2025-07-11 13:47:35.973535,142.250.76.168,192.168.1.101,TCP,93
2025-07-11 13:47:35.974535,192.168.1.1,192.168.1.101,UDP,100
2025-07-11 13:47:35.974535,142.250.183.66,192.168.1.101,UDP,186
2025-07-11 13:47:35.974535,192.168.1.101,142.250.76.168,TCP,66
2025-07-11 13:47:35.975536,192.168.1.101,192.168.1.1,UDP,87
2025-07-11 13:47:35.976545,192.168.1.1,192.168.1.101,UDP,130
2025-07-11 13:47:35.976545,192.168.1.101,192.168.1.1,UDP,87
2025-07-11 13:47:35.977537,192.168.1.1,192.168.1.101,UDP,171
2025-07-11 13:47:35.977537,192.168.1.101,3.233.158.25,TCP,329
2025-07-11 13:47:35.978538,192.168.1.101,142.250.76.168,TCP,54
2025-07-11 13:47:35.979535,192.168.1.101,3.233.158.25,TCP,15975
2025-07-11 13:47:35.979535,192.168.1.101,142.250.76.168,TCP,54
2025-07-11 13:47:35.980538,192.168.1.101,142.250.183.66,UDP,212
2025-07-11 13:47:35.980538,192.168.1.1,192.168.1.101,UDP,112
2025-07-11 13:47:35.981536,192.168.1.101,142.250.76.168,TCP,85
2025-07-11 13:47:35.982535,192.168.1.1,192.168.1.101,UDP,103
2025-07-11 13:47:35.982535,192.168.1.101,142.250.76.168,TCP,93
2025-07-11 13:47:35.983536,142.251.42.68,192.168.1.101,UDP,86
2025-07-11 13:47:35.983536,192.168.1.101,142.251.220.1,TCP,66
2025-07-11 13:47:35.984539,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.984539,192.168.1.101,57.144.170.1,UDP,71
2025-07-11 13:47:35.985537,142.250.183.66,192.168.1.101,UDP,1010
2025-07-11 13:47:35.985537,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.986539,142.250.183.66,192.168.1.101,UDP,163
2025-07-11 13:47:35.987536,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.987536,142.250.183.66,192.168.1.101,UDP,69
2025-07-11 13:47:35.988535,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.988535,192.168.1.101,142.250.183.66,UDP,75
2025-07-11 13:47:35.989536,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.989536,192.168.1.101,142.250.183.66,UDP,75
2025-07-11 13:47:35.990535,142.251.42.68,192.168.1.101,UDP,1296
2025-07-11 13:47:35.990535,192.168.1.101,142.250.183.66,UDP,75
2025-07-11 13:47:35.991536,192.168.1.101,142.251.42.68,UDP,1292
2025-07-11 13:47:35.991536,142.250.183.66,192.168.1.101,UDP,67
2025-07-11 13:47:35.992538,142.250.76.168,192.168.1.101,TCP,54
2025-07-11 13:47:35.992538,192.168.1.101,142.251.42.68,UDP,81
2025-07-11 13:47:35.993536,142.251.220.1,192.168.1.101,TCP,66
2025-07-11 13:47:35.993536,192.168.1.101,142.250.183.66,UDP,1292
2025-07-11 13:47:35.993536,192.168.1.101,142.251.220.1,TCP,54
2025-07-11 13:47:35.994536,192.168.1.101,142.250.183.66,UDP,1292
2025-07-11 13:47:35.994536,192.168.1.101,142.251.220.1,TCP,1821
2025-07-11 13:47:35.995535,192.168.1.101,142.251.42.68,UDP,82
2025-07-11 13:47:35.995535,142.251.42.68,192.168.1.101,UDP,344
2025-07-11 13:47:35.996536,142.250.77.34,192.168.1.101,TCP,565
2025-07-11 13:47:35.996536,57.144.170.1,192.168.1.101,UDP,90
2025-07-11 13:47:35.997543,142.250.77.34,192.168.1.101,TCP,101
2025-07-11 13:47:35.997543,142.251.42.68,192.168.1.101,UDP,67
2025-07-11 13:47:35.998541,142.250.76.168,192.168.1.101,TCP,66
2025-07-11 13:47:35.998541,192.168.1.101,142.251.42.68,UDP,77
2025-07-11 13:47:35.999540,142.250.77.34,192.168.1.101,TCP,85
2025-07-11 13:47:35.999540,142.251.220.1,192.168.1.101,TCP,54
2025-07-11 13:47:36.000536,142.250.77.34,192.168.1.101,TCP,93
2025-07-11 13:47:36.000536,142.251.220.1,192.168.1.101,TCP,54
2025-07-11 13:47:36.000536,192.168.1.101,142.250.77.34,TCP,54
2025-07-11 13:47:36.001541,192.168.1.101,142.250.76.168,UDP,1292
2025-07-11 13:47:36.001541,192.168.1.101,142.250.76.168,TCP,54
2025-07-11 13:47:36.003059,192.168.1.101,142.250.76.168,UDP,1292
2025-07-11 13:47:36.003059,192.168.1.101,142.250.76.168,TCP,1788
2025-07-11 13:47:36.004069,192.168.1.101,142.250.76.168,TCP,310
2025-07-11 13:47:36.004069,192.168.1.101,142.250.77.34,TCP,93
2025-07-11 13:47:36.005071,142.251.220.1,192.168.1.101,TCP,1466
2025-07-11 13:47:36.006073,192.168.1.101,142.251.42.68,UDP,79
2025-07-11 13:47:36.006073,142.251.220.1,192.168.1.101,TCP,1466
2025-07-11 13:47:36.007068,142.251.42.68,192.168.1.101,UDP,912
2025-07-11 13:47:36.007068,192.168.1.101,142.251.220.1,TCP,54
2025-07-11 13:47:36.008073,142.250.183.66,192.168.1.101,UDP,82
2025-07-11 13:47:36.008073,142.251.220.1,192.168.1.101,TCP,1466
2025-07-11 13:47:36.009071,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:36.009071,142.251.220.1,192.168.1.101,TCP,1466
2025-07-11 13:47:36.010071,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:36.010071,142.251.220.1,192.168.1.101,TCP,1466
2025-07-11 13:47:36.010071,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:36.011071,142.251.220.1,192.168.1.101,TCP,1466
2025-07-11 13:47:36.012069,142.251.220.1,192.168.1.101,TCP,1466
2025-07-11 13:47:36.012069,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:36.012069,142.251.220.1,192.168.1.101,TCP,662
2025-07-11 13:47:36.013072,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:36.013072,192.168.1.101,142.251.220.1,TCP,54
2025-07-11 13:47:36.013072,142.250.183.66,192.168.1.101,UDP,1292
2025-07-11 13:47:36.014555,192.168.1.101,142.251.220.1,TCP,128
2025-07-11 13:47:36.015558,192.168.1.101,142.250.183.66,UDP,1292
2025-07-11 13:47:36.015558,192.168.1.101,142.251.220.1,TCP,146
2025-07-11 13:47:36.015558,192.168.1.101,142.250.183.66,UDP,81
2025-07-11 13:47:36.016556,192.168.1.101,142.251.220.1,TCP,538
2025-07-11 13:47:36.016556,192.168.1.101,142.251.42.68,UDP,207
2025-07-11 13:47:36.017558,142.250.76.168,192.168.1.101,UDP,82
2025-07-11 13:47:36.017558,192.168.1.101,142.251.42.68,UDP,814
2025-07-11 13:47:36.018556,142.250.76.168,192.168.1.101,UDP,1292
2025-07-11 13:47:36.018556,192.168.1.101,142.250.183.66,UDP,82
2025-07-11 13:47:36.019562,142.250.76.168,192.168.1.101,UDP,1292
2025-07-11 13:47:36.019562,142.250.77.34,192.168.1.101,TCP,54
2025-07-11 13:47:36.020556,142.250.76.168,192.168.1.101,UDP,1292
2025-07-11 13:47:36.020556,142.250.76.168,192.168.1.101,TCP,54
2025-07-11 13:47:36.021556,142.250.76.168,192.168.1.101,TCP,54
2025-07-11 13:47:36.021556,64.233.170.108,192.168.1.101,TCP,84
2025-07-11 13:47:36.022555,40.119.213.159,192.168.1.101,TCP,357
2025-07-11 13:47:36.022555,142.250.76.168,192.168.1.101,TCP,1466
2025-07-11 13:47:36.023556,142.250.76.168,192.168.1.101,UDP,1292
2025-07-11 13:47:36.023556,142.250.76.168,192.168.1.101,TCP,1466
2025-07-11 13:47:36.024556,142.250.76.168,192.168.1.101,UDP,1292
2025-07-11 13:47:36.024556,142.250.76.168,192.168.1.101,TCP,1466
2025-07-11 13:47:36.024556,142.250.76.168,192.168.1.101,UDP,1292
2025-07-11 13:47:36.025556,142.250.76.168,192.168.1.101,TCP,1466
2025-07-11 13:47:36.025556,40.119.213.159,192.168.1.101,TCP,357
2025-07-11 13:47:36.026560,142.250.76.168,192.168.1.101,TCP,383
2025-07-11 13:47:36.026560,192.168.1.101,40.119.213.159,TCP,54
2025-07-11 13:47:36.026560,192.168.1.101,142.250.76.168,TCP,54
2025-07-11 13:47:36.027556,192.168.1.101,142.250.76.168,UDP,1292
2025-07-11 13:47:36.028559,142.251.42.68,192.168.1.101,UDP,919
2025-07-11 13:47:36.028559,192.168.1.101,142.250.76.168,UDP,81
2025-07-11 13:47:36.028559,192.168.1.101,142.250.76.168,TCP,128
2025-07-11 13:47:36.029557,40.119.213.159,192.168.1.101,TCP,125
2025-07-11 13:47:36.029557,192.168.1.101,142.251.42.68,UDP,209
2025-07-11 13:47:36.030557,142.250.76.168,192.168.1.101,TCP,175
2025-07-11 13:47:36.030557,192.168.1.101,142.250.76.168,TCP,146
